name,path,metal,b3lyp-ls-ss,b3lyp-hs-ss,ls-ss,hs-ss,bp86.vertsse,bp86.hsE,delta.bp86.hsE,blyp.vertsse,blyp.hsE,delta.blyp.hsE,pbe.vertsse,pbe.hsE,delta.pbe.hsE,tpss.vertsse,tpss.hsE,delta.tpss.hsE,scan.vertsse,scan.hsE,delta.scan.hsE,m06-l.vertsse,m06-l.hsE,delta.m06-l.hsE,mn15-l.vertsse,mn15-l.hsE,delta.mn15-l.hsE,b3p86.vertsse,b3p86.hsE,delta.b3p86.hsE,b3pw91.vertsse,b3pw91.hsE,delta.b3pw91.hsE,pbe0.vertsse,pbe0.hsE,delta.pbe0.hsE,b3lyp.vertsse,b3lyp.hsE,delta.b3lyp.hsE,tpssh.vertsse,tpssh.hsE,delta.tpssh.hsE,scan0.vertsse,scan0.hsE,delta.scan0.hsE,m06.vertsse,m06.hsE,delta.m06.hsE,m06-2x.vertsse,m06-2x.hsE,delta.m06-2x.hsE,mn15.vertsse,mn15.hsE,delta.mn15.hsE,wb97x.vertsse,wb97x.hsE,delta.wb97x.hsE,LRC-wPBEh.vertsse,LRC-wPBEh.hsE,delta.LRC-wPBEh.hsE,b2gpplyp.vertsse,b2gpplyp.hsE,delta.b2gpplyp.hsE,pbe0-dh.vertsse,pbe0-dh.hsE,delta.pbe0-dh.hsE,dsd-blyp-d3bj.vertsse,dsd-blyp-d3bj.hsE,delta.dsd-blyp-d3bj.hsE,dsd-pbeb95-d3bj.vertsse,dsd-pbeb95-d3bj.hsE,delta.dsd-pbeb95-d3bj.hsE,dsd-pbep86-d3bj.vertsse,dsd-pbep86-d3bj.hsE,delta.dsd-pbep86-d3bj.hsE,blyp_hfx_10.vertsse,blyp_hfx_10.hsE,delta.blyp_hfx_10.hsE,blyp_hfx_20.vertsse,blyp_hfx_20.hsE,delta.blyp_hfx_20.hsE,blyp_hfx_30.vertsse,blyp_hfx_30.hsE,delta.blyp_hfx_30.hsE,blyp_hfx_40.vertsse,blyp_hfx_40.hsE,delta.blyp_hfx_40.hsE,blyp_hfx_50.vertsse,blyp_hfx_50.hsE,delta.blyp_hfx_50.hsE,pbe_hfx_10.vertsse,pbe_hfx_10.hsE,delta.pbe_hfx_10.hsE,pbe_hfx_20.vertsse,pbe_hfx_20.hsE,delta.pbe_hfx_20.hsE,pbe_hfx_30.vertsse,pbe_hfx_30.hsE,delta.pbe_hfx_30.hsE,pbe_hfx_40.vertsse,pbe_hfx_40.hsE,delta.pbe_hfx_40.hsE,pbe_hfx_50.vertsse,pbe_hfx_50.hsE,delta.pbe_hfx_50.hsE,scan_hfx_10.vertsse,scan_hfx_10.hsE,delta.scan_hfx_10.hsE,scan_hfx_20.vertsse,scan_hfx_20.hsE,delta.scan_hfx_20.hsE,scan_hfx_30.vertsse,scan_hfx_30.hsE,delta.scan_hfx_30.hsE,scan_hfx_40.vertsse,scan_hfx_40.hsE,delta.scan_hfx_40.hsE,scan_hfx_50.vertsse,scan_hfx_50.hsE,delta.scan_hfx_50.hsE,m06-l_hfx_10.vertsse,m06-l_hfx_10.hsE,delta.m06-l_hfx_10.hsE,m06-l_hfx_20.vertsse,m06-l_hfx_20.hsE,delta.m06-l_hfx_20.hsE,m06-l_hfx_30.vertsse,m06-l_hfx_30.hsE,delta.m06-l_hfx_30.hsE,m06-l_hfx_40.vertsse,m06-l_hfx_40.hsE,delta.m06-l_hfx_40.hsE,m06-l_hfx_50.vertsse,m06-l_hfx_50.hsE,delta.m06-l_hfx_50.hsE,mn15-l_hfx_10.vertsse,mn15-l_hfx_10.hsE,delta.mn15-l_hfx_10.hsE,mn15-l_hfx_20.vertsse,mn15-l_hfx_20.hsE,delta.mn15-l_hfx_20.hsE,mn15-l_hfx_30.vertsse,mn15-l_hfx_30.hsE,delta.mn15-l_hfx_30.hsE,mn15-l_hfx_40.vertsse,mn15-l_hfx_40.hsE,delta.mn15-l_hfx_40.hsE,mn15-l_hfx_50.vertsse,mn15-l_hfx_50.hsE,delta.mn15-l_hfx_50.hsE,dlpno-CCSD_T.vertsse,dlpno-CCSD.vertsse,hs-t1,ls-t1,hs-la,ls-la,delta.bp86.vertsse,noTdelta.bp86.vertsse,binary.bp86,delta.blyp.vertsse,noTdelta.blyp.vertsse,binary.blyp,delta.pbe.vertsse,noTdelta.pbe.vertsse,binary.pbe,delta.tpss.vertsse,noTdelta.tpss.vertsse,binary.tpss,delta.scan.vertsse,noTdelta.scan.vertsse,binary.scan,delta.m06-l.vertsse,noTdelta.m06-l.vertsse,binary.m06-l,delta.mn15-l.vertsse,noTdelta.mn15-l.vertsse,binary.mn15-l,delta.b3p86.vertsse,noTdelta.b3p86.vertsse,binary.b3p86,delta.b3pw91.vertsse,noTdelta.b3pw91.vertsse,binary.b3pw91,delta.pbe0.vertsse,noTdelta.pbe0.vertsse,binary.pbe0,delta.b3lyp.vertsse,noTdelta.b3lyp.vertsse,binary.b3lyp,delta.tpssh.vertsse,noTdelta.tpssh.vertsse,binary.tpssh,delta.scan0.vertsse,noTdelta.scan0.vertsse,binary.scan0,delta.m06.vertsse,noTdelta.m06.vertsse,binary.m06,delta.m06-2x.vertsse,noTdelta.m06-2x.vertsse,binary.m06-2x,delta.mn15.vertsse,noTdelta.mn15.vertsse,binary.mn15,delta.wb97x.vertsse,noTdelta.wb97x.vertsse,binary.wb97x,delta.LRC-wPBEh.vertsse,noTdelta.LRC-wPBEh.vertsse,binary.LRC-wPBEh,delta.b2gpplyp.vertsse,noTdelta.b2gpplyp.vertsse,binary.b2gpplyp,delta.pbe0-dh.vertsse,noTdelta.pbe0-dh.vertsse,binary.pbe0-dh,delta.dsd-blyp-d3bj.vertsse,noTdelta.dsd-blyp-d3bj.vertsse,binary.dsd-blyp-d3bj,delta.dsd-pbeb95-d3bj.vertsse,noTdelta.dsd-pbeb95-d3bj.vertsse,binary.dsd-pbeb95-d3bj,delta.dsd-pbep86-d3bj.vertsse,noTdelta.dsd-pbep86-d3bj.vertsse,binary.dsd-pbep86-d3bj,delta.blyp_hfx_10.vertsse,noTdelta.blyp_hfx_10.vertsse,binary.blyp_hfx_10,delta.blyp_hfx_20.vertsse,noTdelta.blyp_hfx_20.vertsse,binary.blyp_hfx_20,delta.blyp_hfx_30.vertsse,noTdelta.blyp_hfx_30.vertsse,binary.blyp_hfx_30,delta.blyp_hfx_40.vertsse,noTdelta.blyp_hfx_40.vertsse,binary.blyp_hfx_40,delta.blyp_hfx_50.vertsse,noTdelta.blyp_hfx_50.vertsse,binary.blyp_hfx_50,delta.pbe_hfx_10.vertsse,noTdelta.pbe_hfx_10.vertsse,binary.pbe_hfx_10,delta.pbe_hfx_20.vertsse,noTdelta.pbe_hfx_20.vertsse,binary.pbe_hfx_20,delta.pbe_hfx_30.vertsse,noTdelta.pbe_hfx_30.vertsse,binary.pbe_hfx_30,delta.pbe_hfx_40.vertsse,noTdelta.pbe_hfx_40.vertsse,binary.pbe_hfx_40,delta.pbe_hfx_50.vertsse,noTdelta.pbe_hfx_50.vertsse,binary.pbe_hfx_50,delta.scan_hfx_10.vertsse,noTdelta.scan_hfx_10.vertsse,binary.scan_hfx_10,delta.scan_hfx_20.vertsse,noTdelta.scan_hfx_20.vertsse,binary.scan_hfx_20,delta.scan_hfx_30.vertsse,noTdelta.scan_hfx_30.vertsse,binary.scan_hfx_30,delta.scan_hfx_40.vertsse,noTdelta.scan_hfx_40.vertsse,binary.scan_hfx_40,delta.scan_hfx_50.vertsse,noTdelta.scan_hfx_50.vertsse,binary.scan_hfx_50,delta.m06-l_hfx_10.vertsse,noTdelta.m06-l_hfx_10.vertsse,binary.m06-l_hfx_10,delta.m06-l_hfx_20.vertsse,noTdelta.m06-l_hfx_20.vertsse,binary.m06-l_hfx_20,delta.m06-l_hfx_30.vertsse,noTdelta.m06-l_hfx_30.vertsse,binary.m06-l_hfx_30,delta.m06-l_hfx_40.vertsse,noTdelta.m06-l_hfx_40.vertsse,binary.m06-l_hfx_40,delta.m06-l_hfx_50.vertsse,noTdelta.m06-l_hfx_50.vertsse,binary.m06-l_hfx_50,delta.mn15-l_hfx_10.vertsse,noTdelta.mn15-l_hfx_10.vertsse,binary.mn15-l_hfx_10,delta.mn15-l_hfx_20.vertsse,noTdelta.mn15-l_hfx_20.vertsse,binary.mn15-l_hfx_20,delta.mn15-l_hfx_30.vertsse,noTdelta.mn15-l_hfx_30.vertsse,binary.mn15-l_hfx_30,delta.mn15-l_hfx_40.vertsse,noTdelta.mn15-l_hfx_40.vertsse,binary.mn15-l_hfx_40,delta.mn15-l_hfx_50.vertsse,noTdelta.mn15-l_hfx_50.vertsse,binary.mn15-l_hfx_50,0.deltaE,0.DFA,0.DFA-deltaE,1.deltaE,1.DFA,1.DFA-deltaE,2.deltaE,2.DFA,2.DFA-deltaE,3.deltaE,3.DFA,3.DFA-deltaE,4.deltaE,4.DFA,4.DFA-deltaE,5.deltaE,5.DFA,5.DFA-deltaE,6.deltaE,6.DFA,6.DFA-deltaE,7.deltaE,7.DFA,7.DFA-deltaE,8.deltaE,8.DFA,8.DFA-deltaE,9.deltaE,9.DFA,9.DFA-deltaE,nCS
fe_oct_2_CS_1_CS_1_CS_1_CS_1_CS_1_CS_1_s_1_conf_1,/expanse/lustre/projects/mit136/crduan/dfa-recommender/swapping/fe_2_5_water_CS/psi4-dfas-fe2waterCS/0/fe_oct_2_CS_1_CS_1_CS_1_CS_1_CS_1_CS_1_s_1_conf_1,fe,0,0.05531900865,0.0,0.06997081982270832,27.19829161217035,-3881.22379817501,-4.576929878009651,27.78652779933509,-3880.832360925906,-4.185492628905649,24.724070319915654,-3879.257283287032,-2.610414990031586,22.49043881966486,-3881.027281406708,-4.380413109707661,15.211561400993787,-3880.9946023438233,-4.347734046823007,6.050777714219748,-3880.705756753008,-4.05888845600748,-18.945016794435787,-3880.292702780434,-3.645834483433646,-1.478887455828044,-3881.229161152452,-4.582292855451669,-4.008127133954531,-3880.42737481932,-3.7805065223196834,-11.225020663398482,-3879.42026481068,-2.7733965136794723,0.32969610569125507,-3880.909135741623,-4.262267444622466,7.660421907355612,-3880.9183318544383,-4.271463557437983,-11.767574611723148,-3880.7255950493773,-4.0787267523769515,-13.274407946502151,-3880.474101627119,-3.8272333301188155,-28.867295651116365,-3880.565974776575,-3.919106479574566,-8.247743455170848,-3879.982098908695,-3.3352306116948967,-4.7219093709395565,-3880.6842588661066,-4.037390569106265,-9.901649909043044,-3879.4683459919647,-2.8214776949644147,-16.516756960159,-3879.535574477425,-2.8887061804248333,-20.76320081808717,-3879.352516380876,-2.7056480838755306,-18.207464436530927,-3879.192580736192,-2.5457124391919024,-15.263453509060128,-3878.827718228307,-2.1808499313065113,-17.593817679593258,-3878.331752625387,-1.684884328386488,12.323449080490718,-3880.7691102389467,-4.122241941946413,-0.10871349810031461,-3880.713189973117,-4.066321676116786,-10.025858119041686,-3880.663621041003,-4.016752744002588,-18.08198200552056,-3880.619593524599,-3.9727252275988576,-24.776592151957857,-3880.580468640541,-3.9336003435405473,8.035683070140749,-3879.317159166479,-2.6702908694787766,-5.511215185132414,-3879.384283182341,-2.737414885340513,-16.338424017280886,-3879.457718554442,-2.810850257441871,-25.08264109232755,-3879.5366861246393,-2.8898178276390354,-32.29637969899386,-3879.620566773896,-2.9736984768956063,3.3768250599359817,-3880.8839014804853,-4.237033183484982,-7.018907943839849,-3880.7774285368514,-4.130560239851093,-16.26065244609549,-3880.6746125842024,-4.02774428720204,-24.597503937064857,-3880.574982866711,-3.9281145697104876,-32.23329761990499,-3880.478166851093,-3.831298554092882,-4.870170735036936,-3880.792391200838,-4.1455229038379,-13.634247055071,-3880.883675359225,-4.2368070622246705,-20.746006139632982,-3880.979051740942,-4.332183443941631,-26.662923459033436,-3881.07805108602,-4.431182789019658,-31.70699512421038,-3881.180250989216,-4.533382692215582,-24.91289644680819,-3880.228860301288,-3.581992004287713,-27.841899064189874,-3880.171168392059,-3.5243000950586065,-28.632642458260307,-3880.119295377555,-3.472427080554553,-27.96958230903897,-3880.0729470083174,-3.426078711317132,-26.353416085136132,-3880.0319156922337,-3.385047395233414,-20.936849367485593,-25.57023532269909,0.022732471,0.027684797,0.070903,0.069775,48.135140979655944,52.76852693486944,0,48.72337716682068,53.35676312203418,0,45.66091968740125,50.294305642614745,0,43.42728818715045,48.06067414236395,0,36.14841076847938,40.78179672369288,0,26.98762708170534,31.62101303691884,0,1.9918325730498054,6.625218528263304,1,19.45796191165755,24.091347866871047,0,16.92872223353106,21.56210818874456,0,9.711828704087111,14.34521465930061,0,21.266545473176848,25.899931428390346,0,28.597271274841205,33.2306572300547,0,9.169274755762444,13.802660710975942,0,7.662441420983441,12.29582737619694,0,-7.930446283630772,-3.297060328417274,0,12.689105912314744,17.322491867528242,0,16.214939996546036,20.848325951759534,0,11.035199458442548,15.668585413656047,0,4.420092407326592,9.05347836254009,1,0.1736485493984219,4.80703450461192,1,2.729384930954666,7.362770886168164,1,5.673395858425465,10.306781813638963,0,3.343031687892335,7.976417643105833,1,33.26029844797631,37.89368440318981,0,20.828135869385278,25.461521824598776,0,10.910991248443906,15.544377203657405,0,2.8548673619650344,7.488253317178533,1,-3.8397427844722642,0.7936431707412339,1,28.97253243762634,33.60591839283984,0,15.425634182353178,20.059020137566677,0,4.598425350204707,9.231811305418205,1,-4.145791724841956,0.4875942303715419,1,-11.359530331508267,-6.726144376294769,0,24.313674427421574,28.947060382635073,0,13.917941423645743,18.55132737885924,0,4.676196921390101,9.3095828766036,1,-3.6606545695792647,0.9727313856342334,1,-11.296448252419395,-6.663062297205897,0,16.066678632448657,20.700064587662155,0,7.302602312414592,11.93598826762809,0,0.19084322785261065,4.824229183066109,1,-5.726074091547844,-1.0926881363343455,0,-10.770145756724787,-6.136759801511289,0,-3.9760470793225977,0.6573388758909005,1,-6.905049696704282,-2.2716637414907837,0,-7.695793090774714,-3.062407135561216,0,-7.032732941553377,-2.3993469863398786,0,-5.416566717650539,-0.7831807624370413,0,0.1736485493984219,pbe0-dh,pbe0-dh-0.2,0.19084322785261065,m06-l_hfx_30,m06-l_hfx_30-0.2,1.9918325730498054,mn15-l,mn15-l-2.0,2.729384930954666,dsd-blyp-d3bj,dsd-blyp-d3bj-2.7,2.8548673619650344,blyp_hfx_40,blyp_hfx_40-2.9,3.343031687892335,dsd-pbep86-d3bj,dsd-pbep86-d3bj-3.3,3.6606545695792647,scan_hfx_40,scan_hfx_40-3.7,3.8397427844722642,blyp_hfx_50,blyp_hfx_50-3.8,3.9760470793225977,mn15-l_hfx_10,mn15-l_hfx_10-4.0,4.145791724841956,pbe_hfx_40,pbe_hfx_40-4.1,6
fe_oct_2_CS_1_CS_1_CS_1_CS_1_CS_1_water_1_s_1_conf_1,/expanse/lustre/projects/mit136/crduan/dfa-recommender/swapping/fe_2_5_water_CS/psi4-dfas-fe2waterCS/0/fe_oct_2_CS_1_CS_1_CS_1_CS_1_CS_1_water_1_s_1_conf_1,fe,0,0.052468691510000005,0.0,0.06732230876770834,14.098722334560989,-3521.395225291161,-4.113813110161118,15.466432607240677,-3521.0314597351007,-3.750047554101002,11.310393724007781,-3519.6028841954717,-2.321472014471965,10.514663592520037,-3521.211089523171,-3.9296773421710895,4.936752749819107,-3521.1678874463173,-3.8864752653175856,-4.82181326484465,-3520.9135413764443,-3.632129195444577,-30.802727395080183,-3520.5006491639288,-3.219236982929033,-10.981655588950616,-3521.40688374354,-4.125471562540497,-13.530395759355542,-3520.6697935970037,-3.3883814160039947,-20.26784103032128,-3519.743815278975,-2.4624030979753115,-8.606618926261262,-3521.109382998129,-3.827970817129426,-2.6467220755353082,-3521.109118103877,-3.8277059228771577,-19.54165009494318,-3520.9189634480017,-3.6375512670019816,-23.089096201175607,-3520.6967806224957,-3.415368441495957,-34.865610662059225,-3520.783598799897,-3.5021866188972126,-17.73164147002717,-3520.2752983262835,-2.9938861452837955,-12.696233310099387,-3520.900314871039,-3.618902690039249,-18.901222027384392,-3519.793873924951,-2.5124617439514623,-24.695471053155416,-3519.8534193251253,-2.572007144125564,-29.324068967196126,-3519.6822913273436,-2.4008791463438683,-26.11034375959889,-3519.544575939545,-2.2631637585454882,-22.951179551140513,-3519.2001051013067,-1.9186929203069667,-25.666677337712827,-3518.7585546149007,-1.4771424339010082,1.8862013859870785,-3520.970472598916,-3.689060417916153,-8.967662030516976,-3520.9164249041933,-3.6350127231935403,-17.677573925220713,-3520.86830124043,-3.5868890594301774,-24.830675439742436,-3520.825317600889,-3.5439054198891426,-30.849108696626217,-3520.7868734487665,-3.5054612677668047,-3.4323026505308007,-3519.654228100928,-2.3728159199281436,-15.272234782457872,-3519.712440237317,-2.4310280563172455,-24.7543127546669,-3519.7765648918926,-2.495152710892853,-32.48018011111526,-3519.8458389887205,-2.5644268077207926,-38.92676935412737,-3519.919675429535,-2.638263248535168,-5.75450802679029,-3521.065432495557,-3.784020314557438,-15.201887560375553,-3520.966922646306,-3.685510465306379,-23.665470127376693,-3520.871787269008,-3.5903750880083862,-31.36897179549578,-3520.7795833140062,-3.498171133006508,-38.487972468223006,-3520.689961361537,-3.408549180537193,-14.280729922808177,-3520.9889102636835,-3.707498082683742,-21.817048480041876,-3521.0684773120342,-3.787065131034524,-27.976005621031845,-3521.1517735475154,-3.870361366515681,-33.158038425780205,-3521.2383486923877,-3.956936511387994,-37.62924474353554,-3521.3278088044844,-4.046396623484725,-34.85169615109044,-3520.444206552882,-3.162794371882228,-36.26985039157944,-3520.393331994127,-3.111919813127315,-35.90955800309189,-3520.347735382313,-3.0663232013134802,-34.37811745326826,-3520.307160269685,-3.0257480886853045,-32.0529509138521,-3520.2713377761684,-2.9899255951686428,-28.67506641711998,-32.685214352790126,0.021551186,0.025434507999999998,0.071049,0.070225,42.77378875168097,46.783936687351115,0,44.141499024360655,48.1516469600308,0,39.98546014112776,43.99560807679791,0,39.189730009640016,43.19987794531016,0,33.611819166939085,37.62196710260923,0,23.85325315227533,27.863401087945476,0,-2.127660977960204,1.8824869577099435,1,17.693410828169363,21.70355876383951,0,15.144670657764436,19.154818593434584,0,8.4072253867987,12.417373322468848,0,20.068447490858716,24.078595426528864,0,26.02834434158467,30.038492277254818,0,9.1334163221768,13.143564257846947,0,5.585970215944371,9.596118151614519,0,-6.190544244939247,-2.180396309269099,0,10.943424947092808,14.953572882762955,0,15.978833107020591,19.98898104269074,0,9.773844389735586,13.783992325405734,0,3.979595363964563,7.989743299634711,1,-0.6490025500761476,3.361145385594,1,2.564722657521088,6.5748705931912355,1,5.723886865979466,9.734034801649614,0,3.008389079407152,7.0185370150773,1,30.561267803107057,34.571415738777205,0,19.707404386603002,23.71755232227315,0,10.997492491899266,15.007640427569413,0,3.844390977377543,7.854538913047691,1,-2.1740422795062386,1.8361056561639089,1,25.242763766589178,29.252911702259325,0,13.402831634662107,17.412979570332254,0,3.9207536624530803,7.930901598123228,1,-3.805113693995281,0.20503424167486628,1,-10.251702937007394,-6.241555001337247,0,22.92055839032969,26.930706325999836,0,13.473178856744426,17.483326792414573,0,5.0095962897432855,9.019744225413433,0,-2.6939053783758027,1.3162425572943448,1,-9.812906051103027,-5.80275811543288,0,14.394336494311801,18.40448442998195,0,6.8580179370781025,10.86816587274825,0,0.6990607960881334,4.709208731758281,1,-4.4829720086602265,-0.472824072990079,1,-8.954178326415558,-4.944030390745411,0,-6.176629733970458,-2.1664817983003104,0,-7.59478397445946,-3.584636038789313,0,-7.2344915859719094,-3.224343650301762,0,-5.703051036148281,-1.6929031004781336,0,-3.377884496732122,0.6322634389380255,1,0.6490025500761476,pbe0-dh,pbe0-dh-0.6,0.6990607960881334,m06-l_hfx_30,m06-l_hfx_30-0.7,2.127660977960204,mn15-l,mn15-l-2.1,2.1740422795062386,blyp_hfx_50,blyp_hfx_50-2.2,2.564722657521088,dsd-blyp-d3bj,dsd-blyp-d3bj-2.6,2.6939053783758027,scan_hfx_40,scan_hfx_40-2.7,3.008389079407152,dsd-pbep86-d3bj,dsd-pbep86-d3bj-3.0,3.377884496732122,mn15-l_hfx_50,mn15-l_hfx_50-3.4,3.805113693995281,pbe_hfx_40,pbe_hfx_40-3.8,3.844390977377543,blyp_hfx_40,blyp_hfx_40-3.8,5
fe_oct_2_CS_1_CS_1_CS_1_CS_1_water_1_water_1_s_1_conf_1,/expanse/lustre/projects/mit136/crduan/dfa-recommender/swapping/fe_2_5_water_CS/psi4-dfas-fe2waterCS/0/fe_oct_2_CS_1_CS_1_CS_1_CS_1_water_1_water_1_s_1_conf_1,fe,0,0.04503024708000001,0.0,0.058854906837291665,-2.408458637989952,-3161.563697744448,-3.6489077254477706,0.06006807865105657,-3161.2287135015617,-3.313923482561677,-5.5433746332266765,-3159.945469772445,-2.030679753444929,-4.609807472307921,-3161.391941091593,-3.477151072592733,-8.035851702918535,-3161.337608446113,-3.4228184271128157,-18.363281589473672,-3161.1188990491546,-3.204109030154541,-45.23584130397012,-3160.707085372319,-2.7922953533188775,-23.08677211214217,-3161.5826514717232,-3.667861452723173,-25.673284763506672,-3160.910644051321,-2.995854032320949,-31.854217257425717,-3160.0656408396867,-2.150850820686628,-20.009897954709004,-3161.3085554024824,-3.3937653834823323,-15.724941482690156,-3161.2975678074813,-3.382777788481235,-29.765412812424756,-3161.110003056606,-3.195213037605754,-35.28623946921584,-3160.917424258832,-3.0026342398318775,-43.44970076370146,-3161.000434972148,-3.0856449531479484,-30.6172931563151,-3160.5673378175147,-2.652547798514661,-23.15020523424664,-3161.1152040430225,-3.2004140240223933,-30.60087707442335,-3160.117854738514,-2.2030647195138044,-35.28679715501312,-3160.169994773137,-2.2552047541371394,-40.324449353341834,-3160.0104384933175,-2.095648474317386,-36.464279129069155,-3159.894981110625,-1.9801910916248744,-32.983602968599826,-3159.571064932359,-1.6562749133590842,-36.18784675318011,-3159.183856542581,-1.269066523580932,-11.153238783463166,-3161.170581649207,-3.2557916302071135,-20.271824909214047,-3161.1188106049913,-3.204020585991202,-27.752105683791797,-3161.0723909923663,-3.157600973366243,-33.99484491491762,-3161.030634764616,-3.1158447456159593,-39.34540486883179,-3160.992969871674,-3.0781798526741113,-17.708156862582882,-3159.9888898256445,-2.0740998066444263,-27.62256045068966,-3160.038689127439,-2.1238991084387635,-35.69025383837811,-3160.0938392647045,-2.179049245704391,-42.38905965598747,-3160.153663293973,-2.238873274972775,-48.07159611179827,-3160.2176251713768,-2.3028351523767014,-17.402416517970778,-3161.2439708195143,-3.329180800514223,-25.840149633099827,-3161.1538862973784,-3.2390962783783834,-33.52560796695343,-3161.066822183743,-3.1520321647431047,-40.62369660350555,-3160.9823832046836,-3.067593185683563,-47.2579206380226,-3160.900250209644,-2.985460190644062,-25.965602920909987,-3161.1830413943926,-3.2682513753925377,-32.1594368002377,-3161.2509459125677,-3.336155893567593,-37.36838551250571,-3161.3221707927723,-3.4073807737722746,-41.847488527205314,-3161.396248631958,-3.4814586129577947,-45.78767181998728,-3161.472834513407,-3.5580444944071132,-47.07297860516633,-3160.6573522638755,-2.742562244875444,-46.91513174832039,-3160.612581435154,-2.6977914161539047,-45.441358469845454,-3160.5725204812547,-2.6577304622546762,-43.08656227333813,-3160.536879699729,-2.6220896807290046,-40.13709222008856,-3160.505414826931,-2.590624807930908,-38.97067101249036,-42.37324269985152,0.019876456,0.022741046,0.070771,0.07039400000000001,36.562212374500405,39.964784061861565,0,39.03073909114141,42.43331077850257,0,33.42729637926368,36.82986806662484,0,34.360863540182436,37.763435227543596,0,30.93481930957182,34.33739099693298,0,20.607389423016684,24.009961110377844,0,-6.2651702914797625,-2.8625986041186025,0,15.883898900348186,19.286470587709346,0,13.297386248983685,16.699957936344845,0,7.11645375506464,10.5190254424258,0,18.960773057781353,22.363344745142513,0,23.2457295298002,26.64830121716136,0,9.2052582000656,12.60782988742676,0,3.6844315432745134,7.087003230635673,1,-4.479029751211101,-1.076458063849941,1,8.353377856175257,11.755949543536417,0,15.820465778243715,19.223037465604875,0,8.369793938067005,11.772365625428165,0,3.683873857477238,7.086445544838398,1,-1.353778340851477,2.048793346509683,1,2.506391883421202,5.908963570782362,1,5.987068043890531,9.389639731251691,0,2.782824259310246,6.185395946671406,1,27.81743222902719,31.22000391638835,0,18.69884610327631,22.10141779063747,0,11.21856532869856,14.62113701605972,0,4.975826097572735,8.378397784933895,1,-0.37473385634143597,3.027837831019724,1,21.262514149907474,24.665085837268634,0,11.348110561800695,14.750682249161855,0,3.2804171741122445,6.6829888614734045,1,-3.41838864349711,-0.015816956135950022,1,-9.100925099307915,-5.698353411946755,0,21.56825449451958,24.97082618188074,0,13.13052137939053,16.53309306675169,0,5.445063045536926,8.847634732898086,0,-1.6530255910151936,1.7495460963459664,1,-8.28724962553224,-4.88467793817108,0,13.00506809158037,16.40763977894153,0,6.811234212252657,10.213805899613817,0,1.6022854999846459,5.004857187345806,1,-2.8768175147149577,0.5257541726462023,1,-6.817000807496925,-3.4144291201357646,0,-8.10230759267597,-4.69973590531481,0,-7.9444607358300345,-4.5418890484688745,0,-6.470687457355098,-3.0681157699939376,0,-4.115891260847775,-0.7133195734866149,1,-1.166421207598205,2.236150479762955,1,0.37473385634143597,blyp_hfx_50,blyp_hfx_50-0.4,1.166421207598205,mn15-l_hfx_50,mn15-l_hfx_50-1.2,1.353778340851477,pbe0-dh,pbe0-dh-1.4,1.6022854999846459,m06-l_hfx_30,m06-l_hfx_30-1.6,1.6530255910151936,scan_hfx_40,scan_hfx_40-1.7,2.506391883421202,dsd-blyp-d3bj,dsd-blyp-d3bj-2.5,2.782824259310246,dsd-pbep86-d3bj,dsd-pbep86-d3bj-2.8,2.8768175147149577,m06-l_hfx_40,m06-l_hfx_40-2.9,3.2804171741122445,pbe_hfx_30,pbe_hfx_30-3.3,3.41838864349711,pbe_hfx_40,pbe_hfx_40-3.4,4
