name,path,metal,ox,spin,ligcharge,charge,b3lyp-ls-ss,b3lyp-hs-ss,ls-ss,hs-ss,bp86.vertsse,bp86.hsE,delta.bp86.hsE,blyp.vertsse,blyp.hsE,delta.blyp.hsE,pbe.vertsse,pbe.hsE,delta.pbe.hsE,tpss.vertsse,tpss.hsE,delta.tpss.hsE,scan.vertsse,scan.hsE,delta.scan.hsE,m06-l.vertsse,m06-l.hsE,delta.m06-l.hsE,mn15-l.vertsse,mn15-l.hsE,delta.mn15-l.hsE,b3p86.vertsse,b3p86.hsE,delta.b3p86.hsE,b3pw91.vertsse,b3pw91.hsE,delta.b3pw91.hsE,pbe0.vertsse,pbe0.hsE,delta.pbe0.hsE,b3lyp.vertsse,b3lyp.hsE,delta.b3lyp.hsE,tpssh.vertsse,tpssh.hsE,delta.tpssh.hsE,scan0.vertsse,scan0.hsE,delta.scan0.hsE,m06.vertsse,m06.hsE,delta.m06.hsE,m06-2x.vertsse,m06-2x.hsE,delta.m06-2x.hsE,mn15.vertsse,mn15.hsE,delta.mn15.hsE,wb97x.vertsse,wb97x.hsE,delta.wb97x.hsE,LRC-wPBEh.vertsse,LRC-wPBEh.hsE,delta.LRC-wPBEh.hsE,b2gpplyp.vertsse,b2gpplyp.hsE,delta.b2gpplyp.hsE,pbe0-dh.vertsse,pbe0-dh.hsE,delta.pbe0-dh.hsE,dsd-blyp-d3bj.vertsse,dsd-blyp-d3bj.hsE,delta.dsd-blyp-d3bj.hsE,dsd-pbeb95-d3bj.vertsse,dsd-pbeb95-d3bj.hsE,delta.dsd-pbeb95-d3bj.hsE,dsd-pbep86-d3bj.vertsse,dsd-pbep86-d3bj.hsE,delta.dsd-pbep86-d3bj.hsE,blyp_hfx_10.vertsse,blyp_hfx_10.hsE,delta.blyp_hfx_10.hsE,blyp_hfx_20.vertsse,blyp_hfx_20.hsE,delta.blyp_hfx_20.hsE,blyp_hfx_30.vertsse,blyp_hfx_30.hsE,delta.blyp_hfx_30.hsE,blyp_hfx_40.vertsse,blyp_hfx_40.hsE,delta.blyp_hfx_40.hsE,blyp_hfx_50.vertsse,blyp_hfx_50.hsE,delta.blyp_hfx_50.hsE,pbe_hfx_10.vertsse,pbe_hfx_10.hsE,delta.pbe_hfx_10.hsE,pbe_hfx_20.vertsse,pbe_hfx_20.hsE,delta.pbe_hfx_20.hsE,pbe_hfx_30.vertsse,pbe_hfx_30.hsE,delta.pbe_hfx_30.hsE,pbe_hfx_40.vertsse,pbe_hfx_40.hsE,delta.pbe_hfx_40.hsE,pbe_hfx_50.vertsse,pbe_hfx_50.hsE,delta.pbe_hfx_50.hsE,scan_hfx_10.vertsse,scan_hfx_10.hsE,delta.scan_hfx_10.hsE,scan_hfx_20.vertsse,scan_hfx_20.hsE,delta.scan_hfx_20.hsE,scan_hfx_30.vertsse,scan_hfx_30.hsE,delta.scan_hfx_30.hsE,scan_hfx_40.vertsse,scan_hfx_40.hsE,delta.scan_hfx_40.hsE,scan_hfx_50.vertsse,scan_hfx_50.hsE,delta.scan_hfx_50.hsE,m06-l_hfx_10.vertsse,m06-l_hfx_10.hsE,delta.m06-l_hfx_10.hsE,m06-l_hfx_20.vertsse,m06-l_hfx_20.hsE,delta.m06-l_hfx_20.hsE,m06-l_hfx_30.vertsse,m06-l_hfx_30.hsE,delta.m06-l_hfx_30.hsE,m06-l_hfx_40.vertsse,m06-l_hfx_40.hsE,delta.m06-l_hfx_40.hsE,m06-l_hfx_50.vertsse,m06-l_hfx_50.hsE,delta.m06-l_hfx_50.hsE,mn15-l_hfx_10.vertsse,mn15-l_hfx_10.hsE,delta.mn15-l_hfx_10.hsE,mn15-l_hfx_20.vertsse,mn15-l_hfx_20.hsE,delta.mn15-l_hfx_20.hsE,mn15-l_hfx_30.vertsse,mn15-l_hfx_30.hsE,delta.mn15-l_hfx_30.hsE,mn15-l_hfx_40.vertsse,mn15-l_hfx_40.hsE,delta.mn15-l_hfx_40.hsE,mn15-l_hfx_50.vertsse,mn15-l_hfx_50.hsE,delta.mn15-l_hfx_50.hsE,dlpno-CCSD_T.vertsse,dlpno-CCSD.vertsse,hs-t1,ls-t1,delta.bp86.vertsse,noTdelta.bp86.vertsse,binary.bp86,delta.blyp.vertsse,noTdelta.blyp.vertsse,binary.blyp,delta.pbe.vertsse,noTdelta.pbe.vertsse,binary.pbe,delta.tpss.vertsse,noTdelta.tpss.vertsse,binary.tpss,delta.scan.vertsse,noTdelta.scan.vertsse,binary.scan,delta.m06-l.vertsse,noTdelta.m06-l.vertsse,binary.m06-l,delta.mn15-l.vertsse,noTdelta.mn15-l.vertsse,binary.mn15-l,delta.b3p86.vertsse,noTdelta.b3p86.vertsse,binary.b3p86,delta.b3pw91.vertsse,noTdelta.b3pw91.vertsse,binary.b3pw91,delta.pbe0.vertsse,noTdelta.pbe0.vertsse,binary.pbe0,delta.b3lyp.vertsse,noTdelta.b3lyp.vertsse,binary.b3lyp,delta.tpssh.vertsse,noTdelta.tpssh.vertsse,binary.tpssh,delta.scan0.vertsse,noTdelta.scan0.vertsse,binary.scan0,delta.m06.vertsse,noTdelta.m06.vertsse,binary.m06,delta.m06-2x.vertsse,noTdelta.m06-2x.vertsse,binary.m06-2x,delta.mn15.vertsse,noTdelta.mn15.vertsse,binary.mn15,delta.wb97x.vertsse,noTdelta.wb97x.vertsse,binary.wb97x,delta.LRC-wPBEh.vertsse,noTdelta.LRC-wPBEh.vertsse,binary.LRC-wPBEh,delta.b2gpplyp.vertsse,noTdelta.b2gpplyp.vertsse,binary.b2gpplyp,delta.pbe0-dh.vertsse,noTdelta.pbe0-dh.vertsse,binary.pbe0-dh,delta.dsd-blyp-d3bj.vertsse,noTdelta.dsd-blyp-d3bj.vertsse,binary.dsd-blyp-d3bj,delta.dsd-pbeb95-d3bj.vertsse,noTdelta.dsd-pbeb95-d3bj.vertsse,binary.dsd-pbeb95-d3bj,delta.dsd-pbep86-d3bj.vertsse,noTdelta.dsd-pbep86-d3bj.vertsse,binary.dsd-pbep86-d3bj,delta.blyp_hfx_10.vertsse,noTdelta.blyp_hfx_10.vertsse,binary.blyp_hfx_10,delta.blyp_hfx_20.vertsse,noTdelta.blyp_hfx_20.vertsse,binary.blyp_hfx_20,delta.blyp_hfx_30.vertsse,noTdelta.blyp_hfx_30.vertsse,binary.blyp_hfx_30,delta.blyp_hfx_40.vertsse,noTdelta.blyp_hfx_40.vertsse,binary.blyp_hfx_40,delta.blyp_hfx_50.vertsse,noTdelta.blyp_hfx_50.vertsse,binary.blyp_hfx_50,delta.pbe_hfx_10.vertsse,noTdelta.pbe_hfx_10.vertsse,binary.pbe_hfx_10,delta.pbe_hfx_20.vertsse,noTdelta.pbe_hfx_20.vertsse,binary.pbe_hfx_20,delta.pbe_hfx_30.vertsse,noTdelta.pbe_hfx_30.vertsse,binary.pbe_hfx_30,delta.pbe_hfx_40.vertsse,noTdelta.pbe_hfx_40.vertsse,binary.pbe_hfx_40,delta.pbe_hfx_50.vertsse,noTdelta.pbe_hfx_50.vertsse,binary.pbe_hfx_50,delta.scan_hfx_10.vertsse,noTdelta.scan_hfx_10.vertsse,binary.scan_hfx_10,delta.scan_hfx_20.vertsse,noTdelta.scan_hfx_20.vertsse,binary.scan_hfx_20,delta.scan_hfx_30.vertsse,noTdelta.scan_hfx_30.vertsse,binary.scan_hfx_30,delta.scan_hfx_40.vertsse,noTdelta.scan_hfx_40.vertsse,binary.scan_hfx_40,delta.scan_hfx_50.vertsse,noTdelta.scan_hfx_50.vertsse,binary.scan_hfx_50,delta.m06-l_hfx_10.vertsse,noTdelta.m06-l_hfx_10.vertsse,binary.m06-l_hfx_10,delta.m06-l_hfx_20.vertsse,noTdelta.m06-l_hfx_20.vertsse,binary.m06-l_hfx_20,delta.m06-l_hfx_30.vertsse,noTdelta.m06-l_hfx_30.vertsse,binary.m06-l_hfx_30,delta.m06-l_hfx_40.vertsse,noTdelta.m06-l_hfx_40.vertsse,binary.m06-l_hfx_40,delta.m06-l_hfx_50.vertsse,noTdelta.m06-l_hfx_50.vertsse,binary.m06-l_hfx_50,delta.mn15-l_hfx_10.vertsse,noTdelta.mn15-l_hfx_10.vertsse,binary.mn15-l_hfx_10,delta.mn15-l_hfx_20.vertsse,noTdelta.mn15-l_hfx_20.vertsse,binary.mn15-l_hfx_20,delta.mn15-l_hfx_30.vertsse,noTdelta.mn15-l_hfx_30.vertsse,binary.mn15-l_hfx_30,delta.mn15-l_hfx_40.vertsse,noTdelta.mn15-l_hfx_40.vertsse,binary.mn15-l_hfx_40,delta.mn15-l_hfx_50.vertsse,noTdelta.mn15-l_hfx_50.vertsse,binary.mn15-l_hfx_50,0.deltaE,0.DFA,0.DFA-deltaE,1.deltaE,1.DFA,1.DFA-deltaE,2.deltaE,2.DFA,2.DFA-deltaE,3.deltaE,3.DFA,3.DFA-deltaE,4.deltaE,4.DFA,4.DFA-deltaE,ind.0.DFA,train
co_2_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_acetonitrile-N-1-0_4,/expanse/lustre/projects/mit136/crduan/dfa-recommender/psi4-dfas/0/co_2_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_acetonitrile-N-1-0_4,co,2,4,0,2,0.5808901274,0.008128948514,0.5961375835,0.0113422052207291,-5.621941074425649,-3512.5682780071443,-3.9963456281438994,-4.892070268276711,-3512.134082341612,-3.562149962611784,-6.816980361314791,-3510.860057855569,-2.288125476568439,-9.265577265789489,-3512.341082474477,-3.7691500954765615,-6.481885664834408,-3512.3840445114,-3.812112132399761,-12.4156988197592,-3512.0699631487346,-3.498030769734214,-23.924869607096756,-3511.649131939532,-3.077199560530971,-15.463597557979938,-3512.6304359258465,-4.058503546846168,-16.46386201896462,-3511.918364903703,-3.3464325247027773,-19.242365658307108,-3511.045551676753,-2.4736192977525207,-14.800306471225896,-3512.275983418177,-3.704051039176648,-14.609487667675012,-3512.269335449412,-3.697403070411383,-17.43352771685636,-3512.177555095767,-3.605622716766448,-14.988793345357864,-3511.887706942573,-3.315774563573086,-24.05445899843926,-3511.941123631381,-3.3691912523804604,-5.837787303554478,-3511.571392018002,-2.999459639001543,-17.072288693991595,-3512.119456474543,-3.547524095542485,-18.76678143576441,-3511.1036388470093,-2.531706468008906,-24.68775089614724,-3511.027001000076,-2.455068621075497,-24.6043071981444,-3510.9797622655988,-2.4078298865983925,-25.82495158402708,-3510.7308048189034,-2.158872439903007,-24.249657861759037,-3510.4423388051678,-1.8704064261669373,-25.35141214777127,-3510.026948516861,-1.455016137860639,-10.318025333900778,-3512.096674535992,-3.5247421569915787,-15.013801570609075,-3512.065753703306,-3.493821324305827,-19.08649099056106,-3512.040448985435,-3.468516606434605,-22.524065644582837,-3512.0200168453966,-3.448084466396267,-25.50547835338989,-3512.003791454405,-3.4318590754046454,-12.3334168742133,-3510.929508138009,-2.357575759008796,-17.108806269549177,-3511.0054347202645,-2.433502341264102,-21.19506566067116,-3511.086963742102,-2.5150313631015706,-24.62616302600054,-3511.1732991514423,-2.6013667724419065,-27.59285498703548,-3511.263805731114,-2.6918733521142717,-11.908416980243146,-3512.299093245756,-3.7271608667556393,-15.711126451249129,-3512.217367985829,-3.645435606828414,-19.32553244739779,-3512.1383731981987,-3.5664408191983057,-22.084304554201708,-3512.061730040084,-3.489797661083685,-24.896798993434004,-3511.987147433096,-3.41521505409537,-16.864700091196028,-3512.1564880655696,-3.5845556865692743,-20.656614152671864,-3512.2467451505845,-3.674812771584129,-23.859624379180104,-3512.3401200554413,-3.768187676440903,-26.56900210997378,-3512.436149416954,-3.864217037953495,-28.78170522555024,-3512.5344849459807,-3.962552566980321,-27.698651366363265,-3511.6251235857408,-3.0531912067403937,-30.317144492387342,-3511.607018842003,-3.035086463002699,-31.850275592086064,-3511.5943618533333,-3.0224294743329665,-32.536283784284024,-3511.5864872594098,-3.014554880409378,-32.66265026555516,-3511.5830878975707,-3.0111555185703764,-36.12575983005627,-38.59360124261798,0.060077,0.060384,30.50381875563062,32.97166016819233,0,31.23368956177956,33.70153097434127,0,29.30877946874148,31.776620881303188,0,26.86018256426678,29.32802397682849,0,29.64387416522186,32.11171557778357,0,23.710061010297068,26.17790242285878,0,12.200890222959517,14.668731635521226,0,20.66216227207633,23.13000368463804,0,19.66189781109165,22.12973922365336,0,16.88339417174916,19.35123558431087,0,21.325453358830373,23.793294771392084,0,21.516272162381256,23.984113574942967,0,18.692232113199907,21.160073525761614,0,21.136966484698405,23.60480789726012,0,12.071300831617007,14.53914224417872,0,30.28797252650179,32.7558139390635,0,19.053471136064672,21.521312548626383,0,17.358978394291853,19.826819806853564,0,11.438008933909032,13.905850346470745,0,11.52145263191187,13.98929404447358,0,10.300808246029192,12.768649658590904,0,11.876101968297236,14.343943380858946,0,10.774347682284995,13.242189094846708,0,25.80773449615549,28.2755759087172,0,21.111958259447192,23.579799672008903,0,17.039268839495207,19.50711025205692,0,13.601694185473434,16.069535598035145,0,10.620281476666378,13.088122889228089,0,23.79234295584297,26.26018436840468,0,19.01695356050709,21.4847949730688,0,14.930694169385106,17.398535581946817,0,11.499596804055727,13.967438216617438,0,8.532904843020788,11.0007462555825,0,24.21734284981312,26.685184262374836,0,20.41463337880714,22.88247479136885,0,16.800227382658477,19.268068795220188,0,14.04145527585456,16.50929668841627,0,11.228960836622264,13.696802249183976,0,19.26105973886024,21.72890115142195,0,15.469145677384404,17.936987089946115,0,12.266135450876163,14.733976863437874,0,9.556757720082487,12.024599132644198,0,7.344054604506027,9.811896017067738,0,8.427108463693003,10.894949876254714,0,5.808615337668925,8.276456750230636,0,4.275484237970204,6.743325650531915,1,3.589476045772244,6.057317458333955,1,3.46310956450111,5.930950977062821,1,3.46310956450111,mn15-l_hfx_50,mn15-l_hfx_50-3.5,3.589476045772244,mn15-l_hfx_40,mn15-l_hfx_40-3.6,4.275484237970204,mn15-l_hfx_30,mn15-l_hfx_30-4.3,5.808615337668925,mn15-l_hfx_20,mn15-l_hfx_20-5.8,7.344054604506027,m06-l_hfx_50,m06-l_hfx_50-7.3,29,0
co_2_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_imidazole-N-2-0_4,/expanse/lustre/projects/mit136/crduan/dfa-recommender/psi4-dfas/0/co_2_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_imidazole-N-2-0_4,co,2,4,0,2,0.4850822563,0.007505610395,0.5174416736178724,0.0104672080858749,-4.227044852357267,-3606.087464144148,-4.192695299147999,-3.471412453394578,-3605.6149784110808,-3.720209566080939,-5.47066930934534,-3604.272876288168,-2.378107443168119,-7.821449465856176,-3605.872465750548,-3.977696905548328,-6.051416517873349,-3605.868841634052,-3.974072789052116,-9.971683876964336,-3605.568516266414,-3.673747421414191,-20.944027055767265,-3605.091817995849,-3.197049150849125,-14.273388764657966,-3606.174078993977,-4.279310148977402,-15.276203774434409,-3605.399449443336,-3.504680598336563,-18.187923186004586,-3604.462331901969,-2.567563056968993,-13.573167380642415,-3605.787916371115,-3.893147526115172,-13.18029718690127,-3605.790460992772,-3.895692147772479,-16.035004284093475,-3605.646477117735,-3.751708272734959,-13.37739947215482,-3605.3396884283447,-3.4449195833449267,-23.71086449172253,-3605.426204718484,-3.5314358734840425,-6.418894185628687,-3604.989312652954,-3.094543807954324,-16.02145497511856,-3605.614234630984,-3.7194657859836298,-17.683242906296073,-3604.533647548792,-2.638878703792216,-23.729913558026965,-3604.463843248957,-2.56907440395662,-23.66256322456138,-3604.401015554704,-2.506246709704101,-24.84428450069572,-3604.1585679056047,-2.2637990606049243,-23.304788550611875,-3603.825379567486,-1.930610722486108,-24.46480885991491,-3603.397304680002,-1.5025358350021634,-8.931452028293734,-3605.5720478918,-3.677279046800322,-13.800641141989445,-3605.536087064583,-3.641318219583354,-18.057918439711784,-3605.506107663901,-3.611338818900549,-21.66429907709471,-3605.4813441869055,-3.5865753419057,-24.771332585333997,-3605.4611494083024,-3.566380563302573,-11.021245814031316,-3604.343586785599,-2.4488179405989285,-15.951736130141398,-3604.4212198451137,-2.526451000113866,-20.187416359266308,-3604.504804876985,-2.610036031985146,-23.7920525476909,-3604.593514002808,-2.698745157808389,-26.86147270860033,-3604.6867414101503,-2.791972565150445,-11.25212798492953,-3605.777419765487,-3.882650920487322,,-3605.689382628404,-3.794613783404202,-17.7574334496137,-3605.604245483198,-3.709476638198339,-19.184988466953428,-3605.521634674576,-3.626865829575763,-22.6500953214304,-3605.4412621886327,-3.5464933436328465,-14.815042017454516,-3605.65736120386,-3.76259235885982,-19.07026266672574,-3605.750164435665,-3.8553955906654656,-22.599472182721456,-3605.8462732223616,-3.951504377361744,-25.495892972500087,-3605.9452268643695,-4.050458019369671,-27.97648254423848,-3606.0466903983142,-4.151921553314878,-24.45554579032091,-3605.073247432573,-3.1784785875734087,-27.429216596435708,-3605.061134648584,-3.1663658035840854,-29.472247106668878,-3605.05476646271,-3.15999761771036,-30.603926325206885,-3605.053613339892,-3.158844494892037,-31.05470363857762,-3605.0573149150337,-3.162546070033841,-30.882714327163967,-33.14634653226108,0.046376,0.067013,26.6556694748067,28.91930167990381,0,27.41130187376939,29.6749340788665,0,25.412045017818627,27.675677222915738,0,23.06126486130779,25.3248970664049,0,24.831297809290614,27.094930014387728,0,20.911030450199632,23.174662655296743,0,9.938687271396702,12.202319476493813,0,16.609325562506,18.87295776760311,0,15.60651055272956,17.87014275782667,0,12.694791141159383,14.958423346256495,0,17.30954694652155,19.57317915161866,0,17.702417140262696,19.966049345359806,0,14.847710043070492,17.111342248167603,0,17.505314855009146,19.768947060106257,0,7.171849835441435,9.435482040538544,0,24.46382014153528,26.72745234663239,0,14.861259352045408,17.12489155714252,0,13.199471420867894,15.463103625965005,0,7.152800769137002,9.416432974234112,0,7.2201511026025855,9.483783307699696,0,6.038429826468246,8.302062031565356,0,7.577925776552092,9.841557981649204,0,6.4179054672490565,8.681537672346167,0,21.951262298870237,24.214894503967344,0,17.082073185174522,19.345705390271632,0,12.824795887452185,15.088428092549291,0,9.218415250069256,11.482047455166366,0,6.111381741829973,8.375013946927083,0,19.86146851313265,22.12510071822976,0,14.930978197022569,17.19461040211968,0,10.69529796789766,12.95893017299477,0,7.090661779473066,9.354293984570177,0,4.021241618563636,6.284873823660746,1,19.63058634223444,21.894218547331548,0,,,0,13.125280877550267,15.388913082647376,0,11.69772586021054,13.96135806530765,0,8.232619005733568,10.496251210830678,0,16.06767230970945,18.33130451480656,0,11.812451660438228,14.076083865535338,0,8.28324214444251,10.54687434953962,0,5.38682135466388,7.65045355976099,0,2.906231782925488,5.169863988022598,1,6.427168536843055,8.690800741940166,0,3.453497730728259,5.717129935825369,1,1.410467220495093,3.6740994255922033,1,0.2787880019570821,2.5424202070541924,1,-0.1719893114136539,2.0916428936834564,1,0.1719893114136539,mn15-l_hfx_50,mn15-l_hfx_50-0.2,0.2787880019570821,mn15-l_hfx_40,mn15-l_hfx_40-0.3,1.410467220495093,mn15-l_hfx_30,mn15-l_hfx_30-1.4,2.906231782925488,m06-l_hfx_50,m06-l_hfx_50-2.9,3.453497730728259,mn15-l_hfx_20,mn15-l_hfx_20-3.5,29,1
co_2_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_acetonitrile-N-1-0_acetonitrile-N-1-0_4,/expanse/lustre/projects/mit136/crduan/dfa-recommender/psi4-dfas/0/co_2_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_acetonitrile-N-1-0_acetonitrile-N-1-0_4,co,2,4,0,2,0.03934335101,0.008082037289,0.0323593864605625,0.0113023158218958,-5.5923636359682405,-3245.956272613208,-3.747080834207736,-4.482215513332903,-3245.53175905866,-3.322567279659779,-7.015731604391249,-3244.300287955436,-2.091096176435258,-9.83461648141315,-3245.773687116898,-3.5644953378978244,-14.507492077859752,-3245.725338917696,-3.5161471386954872,-15.272448271166468,-3245.494962812778,-3.2857710337775643,-22.737095050293878,-3245.020287210995,-2.811095431994545,-22.6869892240768,-3246.0429052090717,-3.8337134300709295,-23.934835091735067,-3245.3300253919915,-3.1208336129911918,-28.53073540949936,-3244.459533111556,-2.2503413325553083,-21.56217102596997,-3245.695840133364,-3.4866483543637514,-20.32159850551693,-3245.6921486653914,-3.4829568863910936,-31.01922446723165,-3245.5171655258287,-3.3079737468283383,-19.808480358783527,-3245.2479888950857,-3.038797116085334,-36.627067932462296,-3245.3438051166822,-3.1346133376819125,-21.058977082573165,-3244.9531607416675,-2.743968962667168,-26.444976873787027,-3245.520534877924,-3.3113430989237718,-28.718372332027684,-3244.532052282091,-2.322860503090851,-33.852704625312526,-3244.4870028103096,-2.277811031309284,-35.742469342085315,-3244.408177845765,-2.198986066764519,-35.19738485883977,-3244.211820308946,-2.0026285299454685,-33.43246903277759,-3243.890835707989,-1.6816439289887055,-35.004605703812786,-3243.513414793187,-1.3042230141868458,-14.775661632546644,-3245.486447070919,-3.277255291918664,-21.947597733344537,-3245.447959062889,-3.238767283888592,-28.47861538265988,-3245.415320189523,-3.206128410522524,-34.15468920270428,-3245.387771085508,-3.178579306507345,-38.95626830226775,-3245.364658525001,-3.155466746000912,-17.482915950622555,-3244.358988563224,-2.1497967842237813,-25.003136321978445,-3244.424519565856,-2.215327786855596,-31.86380029555949,-3244.49590435308,-2.286712574079047,-37.8239395553328,-3244.5723393810413,-2.3631476020409536,-42.81103675862028,-3244.653198487199,-2.4440067081986854,-21.47258173671844,-3245.639619901097,-3.4304281220966004,-27.99042701166627,-3245.557256673217,-3.3480648942168045,-33.950535139322255,-3245.477732207478,-3.268540428477536,-39.19794964908306,-3245.40067837502,-3.191486596019786,-43.92662787483346,-3245.325797666936,-3.116605887935748,-21.606097239041446,-3245.566508152013,-3.357316373012509,-27.617878785479206,-3245.642018458998,-3.432826679997561,-32.95362816390593,-3245.7206793709474,-3.511487591947116,-37.5353203280622,-3245.8021074989088,-3.592915719908433,-41.44423641866183,-3245.8859622172545,-3.676770438254152,-30.71374063585722,-3244.9970432749005,-2.787851495900213,-34.7216381466194,-3244.9798630387945,-2.7706712597941987,-37.60308176670151,-3244.9680124022875,-2.758820623287193,-39.30833973954009,-3244.9609320070545,-2.751740228054132,-40.15268555145781,-3244.9583437369884,-2.749151957988033,-30.9363749903207,-32.82814943964354,0.0594429999999999,0.104016,25.34401135435246,27.2357858036753,0,26.4541594769878,28.34593392631064,0,23.92064338592945,25.81241783525229,0,21.10175850890755,22.99353295823039,0,16.42888291246095,18.320657361783788,0,15.663926719154231,17.55570116847707,0,8.199279940026827,10.091054389349663,0,8.249385766243904,10.141160215566742,0,7.001539898585634,8.893314347908472,0,2.405639580821344,4.297414030144182,1,9.374203964350729,11.265978413673563,0,10.61477648480377,12.506550934126608,0,-0.0828494769109511,1.8089249724118872,1,11.127894631537174,13.019669080860012,0,-5.690692942141595,-3.798918492818757,0,9.877397907747536,11.769172357070374,0,4.491398116533674,6.383172565856512,1,2.218002658293017,4.109777107615855,1,-2.916329634991825,-1.0245551856689872,1,-4.806094351764614,-2.9143199024417754,1,-4.261009868519068,-2.369235419196229,1,-2.496094042456889,-0.6043195931340506,1,-4.068230713492085,-2.1764562641692464,1,16.160713357774057,18.05248780709689,0,8.988777256976164,10.880551706299002,0,2.457759607660819,4.349534056983657,1,-3.218314212383575,-1.3265397630607367,1,-8.019893311947044,-6.128118862624206,0,13.453459039698146,15.345233489020984,0,5.933238668342256,7.825013117665094,0,-0.9274253052387847,0.9643491440840536,1,-6.887564565012099,-4.99579011568926,0,-11.874661768299577,-9.982887318976736,0,9.463793253602262,11.3555677029251,0,2.9459479786544307,4.837722427977269,1,-3.0141601490015546,-1.1223856996787165,1,-8.261574658762356,-6.369800209439518,0,-12.990252884512756,-11.098478435189918,0,9.330277751279256,11.222052200602093,0,3.3184962048414945,5.210270654164333,1,-2.017253173585232,-0.1254787242623933,1,-6.5989453377414975,-4.707170888418659,0,-10.50786142834113,-8.616086979018291,0,0.2226343544634801,2.1144088037863185,1,-3.785263156298697,-1.8934887069758588,1,-6.666706776380806,-4.774932327057968,0,-8.371964749219387,-6.480190299896549,0,-9.216310561137108,-7.324536111814268,0,0.0828494769109511,scan0,scan0-0.1,0.2226343544634801,mn15-l_hfx_10,mn15-l_hfx_10-0.2,0.9274253052387847,pbe_hfx_30,pbe_hfx_30-0.9,2.017253173585232,m06-l_hfx_30,m06-l_hfx_30-2.0,2.218002658293017,LRC-wPBEh,LRC-wPBEh-2.2,39,1
